typeID;typeName;published
1964;"Remote Sensor Booster II";1
1968;"Remote Sensor Dampener I";1
1969;"Remote Sensor Dampener II";1
1973;"Sensor Booster I";1
1977;"Tracking Computer I";1
1978;"Tracking Computer II";1
1982;"Basic Ladar Backup Array";0
1983;"Basic Gravimetric Backup Array";0
1984;"Basic Magnetometric Backup Array";0
1985;"Basic Multi Sensor Backup Array";0
1986;"Signal Amplifier I";1
1987;"Signal Amplifier II";1
1998;"Tracking Enhancer I";1
1999;"Tracking Enhancer II";1
2001;"Cynosural Suppression";1
2002;"ECCM - Ladar I";0
2003;"ECCM - Magnetometric I";0
2004;"ECCM - Gravimetric I";0
2005;"ECCM - Omni I";0
2006;Omen;1
2007;"Omen Blueprint";1
2008;"Cynosural Navigation";1
2009;"Supercapital Construction Facilities";1
2010;"Rebel Leader";0
2011;"Prison Facility";0
2012;"Terrorist Leader";0
2013;Hostages;1
2014;"Planet (Oceanic)";0
2015;"Planet (Lava)";0
2016;"Planet (Barren)";0
2017;"Planet (Storm)";0
2018;"Medium Cap Battery I";1
2019;"Medium Cap Battery I Blueprint";1
2020;"Large Cap Battery I";1
2021;"Large Cap Battery I Blueprint";1
2022;"X-Large Capacitor Battery I";0
2023;"X-Large Capacitor Battery I Blueprint";0
2024;"Medium Capacitor Booster II";1
2025;"Medium Capacitor Booster II Blueprint";1
2026;"Pirate Detection Array 1";1
2027;"Pirate Detection Array 2";1
2028;"Pirate Detection Array 3";1
2029;"Pirate Detection Array 4";1
2030;"Pirate Detection Array 5";1
2031;"Entrapment Array 1";1
2032;"Cap Recharger II";1
2033;"Cap Recharger II Blueprint";1
2034;"Entrapment Array 2";1
2035;"Entrapment Array 3";1
2036;"Entrapment Array 4";1
2037;"Entrapment Array 5";1
2038;"Cargo Scanner II";1
2039;"Cargo Scanner II Blueprint";1
2040;"Ore Prospecting Array 1";1
2041;"Ore Prospecting Array 2";1
2042;"Ore Prospecting Array 3";1
2043;"Ore Prospecting Array 4";1
2044;"Ore Prospecting Array 5";1
2045;"SARO Frigate";0
2046;"Damage Control I";1
2047;"Damage Control I Blueprint";1
2048;"Damage Control II";1
2049;"Damage Control II Blueprint";1
2050;"Gistum C-Type Multispectrum Shield Hardener";1
2052;"Mercenary Trainee";0
2053;"Survey Networks 1";1
2054;"Survey Networks 2";1
2055;"Survey Networks 3";1
2056;"Survey Networks 4";1
2057;"Survey Networks 5";1
2058;"Quantum Flux Generator 1";1
2059;"Quantum Flux Generator 2";1
2060;"Quantum Flux Generator 3";1
2061;"Quantum Flux Generator 4";1
2062;"Quantum Flux Generator 5";1
2063;"Planet (Plasma)";0
2064;"EVE Gate";0
2065;"Patrikia Noirild's Reaper";0
2066;"Karsten Lundham's Typhoon";0
2071;"Station (InterBus)";0
2072;"Anire Scarlet";0
2073;Microorganisms;1
2074;Zazzmatazz;1
2075;"Consolidated Holdings Commander Access Key";1
2076;"Gate Key";1
2077;"Amarr Frigate Container";0
2078;Zephyr;1
2082;"Genolution Core Augmentation CA-1";1
2083;"Prototype Iris Probe Launcher";1
2093;"Kidnapped Citizens";1
2096;"Caldari Supercarrier Wreckage";0
2097;"Amarr Supercarrier Wreckage";0
2098;"Phenod's Broke-Ass Destroyer";0
2100;"Phenod's DNA";1
2101;"Gallente Supercarrier Wreckage";0
2102;"Minmatar Supercarrier Wreckage";0
2103;"Remote Tracking Computer I";1
2104;"Remote Tracking Computer II";1
2105;"Amarr Carrier Wreckage";0
2106;"Caldari Carrier Wreckage";0
2107;"Gallente Carrier Wreckage";0
2108;"Tracking Disruptor I";1
2109;"Tracking Disruptor II";1
2110;"Minmatar Carrier Wreckage";0
2111;"Amarr Freighter Wreckage";0
2112;"Caldari Freighter Wreckage";0
2113;"Gallente Freighter Wreckage";0
2114;"Minmatar Freighter Wreckage";0
2115;"Amarr Dreadnought Wreckage";0
2116;"Caldari Dreadnought Wreckage";0
2117;"Burst Jammer II";1
2118;"Burst Jammer II Blueprint";1
2119;"Gallente Dreadnought Wreckage";0
2120;"Minmatar Dreadnought Wreckage";0
2121;"Amarr Titan Wreckage";0
2122;"Caldari Titan Wreckage";0
2123;"Gallente Titan Wreckage";0
2124;"Minmatar Titan Wreckage";0
2126;Anakism;0
2127;"Amarr Diplomat Quarters";0
2128;"Locced's Destroyer";0
2129;"Limited Barren Command Center";0
2130;"Standard Barren Command Center";0
2131;"Improved Barren Command Center";0
2132;"Advanced Barren Command Center";0
2133;"Elite Barren Command Center";0
2134;"Limited Gas Command Center";0
2135;"Standard Gas Command Center";0
2136;"Improved Gas Command Center";0
2137;"Advanced Gas Command Center";0
2138;"Elite Gas Command Center";0
2139;"Limited Ice Command Center";0
2140;"Standard Ice Command Center";0
2141;"Improved Ice Command Center";0
2142;"Advanced Ice Command Center";0
2143;"Elite Ice Command Center";0
2144;"Limited Lava Command Center";0
2145;"Standard Lava Command Center";0
2146;"Improved Lava Command Center";0
2147;"Advanced Lava Command Center";0
2148;"Elite Lava Command Center";0
2149;"Limited Oceanic Command Center";0
2150;"Standard Oceanic Command Center";0
2151;"Improved Oceanic Command Center";0
2152;"Advanced Oceanic Command Center";0
2153;"Elite Oceanic Command Center";0
2154;"Limited Plasma Command Center";0
2155;"Standard Plasma Command Center";0
2156;"Improved Plasma Command Center";0
2157;"Advanced Plasma Command Center";0
2158;"Elite Plasma Command Center";0
2159;"Limited Storm Command Center";0
2160;"Standard Storm Command Center";0
2161;Crucifier;1
2162;"Crucifier Blueprint";1
2163;"CONCORD Collection Vessel";0
2165;"Haunter Cruise Missile";0
2173;"Infiltrator I";1
2174;"Infiltrator I Blueprint";1
2175;"Infiltrator II";1
2176;"Infiltrator II Blueprint";1
2178;"Guristas Nova XL Cruise Missile";1
2179;"Sansha Wrath Cruise Missile Blueprint";1
2180;"Guristas Scourge XL Cruise Missile";1
2181;"Minmatar Diplomat Quarters";0
2182;"Guristas Inferno XL Cruise Missile";1
2183;"Hammerhead I";1
2184;"Hammerhead I Blueprint";1
2185;"Hammerhead II";1
2186;"Hammerhead II Blueprint";1
2187;"Orca Container";0
2188;"Guristas Mjolnir XL Cruise Missile";1
2189;"Drone Infested Dominix";0
2190;"Renyn Meten";0
2191;"Antem Neo";0
2192;"The Kundalini Manifest";0
2193;"Praetor I";1
2194;"Praetor I Blueprint";1
2195;"Praetor II";1
2196;"Praetor II Blueprint";1
2197;"Environmentally-friendly Mining Equipment";1
2198;"Crate of Environmentally-friendly Mining Equipment";1
2199;"Prototype Body Armor Fabric";1
2200;"Crate of Prototype Body Armor Fabric";1
2201;"Riot Interdiction Team";1
2202;"Riot Interdiction Teams";1
2203;"Acolyte I";1
2204;"Acolyte I Blueprint";1
2205;"Acolyte II";1
2206;"Acolyte II Blueprint";1
2207;"Vylade Dien";0
2208;"Uitra Telen";0
2209;"Arnon Epithalamus";0
2210;"Banshee Torpedo";0
2211;"Sansha Juggernaut Torpedo Blueprint";1
2212;"Ghost Heavy Missile";0
2213;"Ghost Heavy Missile Blueprint";0
2214;"Guard Post";0
2215;"Amarr TIL-1A Nexus Chips";1
2216;"Crate of Amarr TIL-1A Nexus Chips";1
2217;Preacher;1
2218;"Locced's Bribe";0
2219;"Large Group of Civilian Workers and Dependents";1
2220;"Civilian Workers and Dependents";1
2221;"Manportable Electromagnetic Pulse Weapons";1
2222;"Scions of the Superior Gene";0
2223;"Preacher's Quarters";0
2224;"Tolmak's Zealots";0
2226;"Sisters of EVE Negotiator";1
2232;"Life pod";0
2233;"Customs Office";0
2234;"Sansha's Battletower";0
2239;"Oura Madusaari";1
2240;"Harroken Ikero";1
2244;"Fajah Ateshi";1
2250;"Neurowave Pattern Scanner";1
2252;"Roden Station";0
2254;"Temperate Command Center";1
2256;"Temperate Launchpad";1
2257;"Ice Storage Facility";1
2258;"ECCM - Omni II";0
2259;"ECCM - Gravimetric II";0
2260;"ECCM - Ladar II";0
2261;"ECCM - Magnetometric II";0
2262;"ECCM - Radar II";0
2263;"Planetary Launch Container";0
2267;"Base Metals";1
2268;"Aqueous Liquids";1
2270;"Noble Metals";1
2272;"Heavy Metals";1
2280;Link;1
2281;"Multispectrum Shield Hardener II";1
2282;"Multispectrum Shield Hardener II Blueprint";1
2284;"Megathron (Roden)";0
2285;"Dominix (Roden)";0
2286;"Planktic Colonies";1
2287;"Complex Organisms";1
2288;"Carbon Compounds";1
2289;"Explosive Shield Hardener I";1
2290;"Explosive Shield Hardener I Blueprint";1
2291;"Kinetic Shield Hardener I";1
2292;"Kinetic Shield Hardener I Blueprint";1
2293;"EM Shield Hardener I";1
2294;"EM Shield Hardener I Blueprint";1
2295;"Thermal Shield Hardener I";1
2296;"Thermal Shield Hardener I Blueprint";1
2297;"Explosive Shield Hardener II";1
2298;"Explosive Shield Hardener II Blueprint";1
2299;"Kinetic Shield Hardener II";1
2300;"Kinetic Shield Hardener II Blueprint";1
2301;"EM Shield Hardener II";1
2302;"EM Shield Hardener II Blueprint";1
2303;"Thermal Shield Hardener II";1
2304;"Thermal Shield Hardener II Blueprint";1
2305;Autotrophs;1
2306;"Non-CS Crystals";1
2307;"Felsic Magma";1
2308;"Suspended Plasma";1
2309;"Ionic Solutions";1
2310;"Noble Gas";1
2311;"Reactive Gas";1
2312;"Supertensile Plastics";1
2317;Oxides;1
2319;"Test Cultures";1
2321;Polyaramids;1
2327;"Microfiber Shielding";1
2328;"Water-Cooled CPU";1
2329;Biocells;1
2331;"Shield Power Relay I";1
2332;"Shield Power Relay I Blueprint";1
2333;"Survey Scanner II";1
2334;"Survey Scanner II Blueprint";1
2335;"Mysterious Probe";0
2341;"Passive Targeter II";1
2342;"Passive Targeter II Blueprint";1
2344;Condensates;1
2345;"Camera Drones";1
2346;"Synthetic Synapses";1
2348;"Gel-Matrix Biopaste";1
2349;Supercomputers;1
2351;"Smartfab Units";1
2352;"Nuclear Reactors";1
2354;Neocoms;1
2355;"Small Hull Repairer II";1
2356;"Small Hull Repairer II Blueprint";1
2358;"Biotech Research Reports";1
2360;"Industrial Explosives";1
2361;"Hermetic Membranes";1
2363;"Heat Sink I";1
2364;"Heat Sink II";1
2366;"Hazmat Detection Systems";1
2367;"Cryoprotectant Solution";1
2368;"Broken Organic Mortar Applicators";1
2369;"Broken Sterile Conduits";1
2370;"Serpentis Initiate";0
2371;"Broken Nano-Factory";1
2372;"Angel Rogue";0
2373;"Broken Self-Harmonizing Power Core";1
2374;"Broken Recursive Computing Module";1
2375;"Broken Broadcast Node";1
2376;"Broken Integrity Response Drones";1
2377;"Broken Wetware Mainframe";1
2378;"Mysterious Shuttle";0
2379;"Serpentis Spy";0
2381;"Serpentis Chief Spy";0
2382;"Guristas Arrogator";0
2383;"Guristas Invader";0
2384;"Guristas Imputor";0
2385;"Guristas Despoiler";0
2386;"Guristas Plunderer";0
2387;"Guristas Silencer";0
2389;Plasmoids;1
2390;Electrolytes;1
2392;"Oxidizing Compound";1
2393;Bacteria;1
2395;Proteins;1
2396;Biofuels;1
2397;"Industrial Fibers";1
2398;"Reactive Metals";1
2399;"Precious Metals";1
2400;"Toxic Metals";1
2401;"Chiral Structures";1
2403;"Advanced Planetology";1
2404;"Light Missile Launcher II";1
2405;"Light Missile Launcher II Blueprint";1
2406;Planetology;1
2407;"The Terminus Stream";0
2409;"Barren Aqueous Liquid Extractor";1
2410;"Heavy Missile Launcher II";1
2411;"Heavy Missile Launcher II Blueprint";1
2412;"Temperate Aqueous Liquid Extractor";1
2413;"Storm Aqueous Liquid Extractor";1
2414;"Oceanic Aqueous Liquid Extractor";1
2415;"Ice Aqueous Liquid Extractor";1
2416;"Gas Aqueous Liquid Extractor";1
2417;"Plasma Suspended Plasma Extractor";1
2418;"Lava Suspended Plasma Extractor";1
2419;"Storm Suspended Plasma Extractor";1
2420;"Torpedo Launcher II";1
2421;"Torpedo Launcher II Blueprint";1
2422;"Storm Ionic Solutions Extractor";1
2423;"Ice Noble Gas Extractor";1
2424;"Gas Ionic Solutions Extractor";1
2425;"Storm Noble Gas Extractor";1
2426;"Gas Noble Gas Extractor";1
2427;"Gas Reactive Gas Extractor";1
2428;"Lava Base Metals Extractor";1
2429;"Plasma Base Metals Extractor";1
2430;"Barren Base Metals Extractor";1
2431;"Storm Base Metals Extractor";1
2432;"Ice Microorganisms Extractor";1
2433;"Gas Base Metals Extractor";1
2434;"Plasma Noble Metals Extractor";1
2435;"Barren Noble Metals Extractor";1
2436;"Wasp II";1
2437;"Wasp II Blueprint";1
2438;"Ice Planktic Colonies Extractor";1
2439;"Lava Heavy Metals Extractor";1
2440;"Plasma Heavy Metals Extractor";1
2441;"Ice Heavy Metals Extractor";1
2442;"Lava Non-CS Crystals Extractor";1
2443;"Plasma Non-CS Crystals Extractor";1
2444;"Ogre I";1
2445;"Ogre I Blueprint";1
2446;"Ogre II";1
2447;"Ogre II Blueprint";1
2448;"Lava Felsic Magma Extractor";1
2449;"Barren Microorganisms Extractor";1
2450;"Temperate Microorganisms Extractor";1
2451;"Oceanic Microorganisms Extractor";1
2452;"Oceanic Planktic Colonies Extractor";1
2453;"Temperate Complex Organisms Extractor";1
2454;"Hobgoblin I";1
2455;"Hobgoblin I Blueprint";1
2456;"Hobgoblin II";1
2457;"Hobgoblin II Blueprint";1
2458;"Oceanic Complex Organisms Extractor";1
2459;"Barren Carbon Compounds Extractor";1
2460;"Temperate Carbon Compounds Extractor";1
2461;"Oceanic Carbon Compounds Extractor";1
2462;"Temperate Autotrophs Extractor";1
2463;Nanites;1
2464;"Hornet I";1
2465;"Hornet I Blueprint";1
2466;"Hornet II";1
2467;"Hornet II Blueprint";1
2468;"Fortified Drone Structure II";0
2469;"Lava Basic Industry Facility";1
2470;"Lava Advanced Industry Facility";1
2471;"Plasma Basic Industry Facility";1
2472;"Plasma Advanced Industry Facility";1
2473;"Barren Basic Industry Facility";1
2474;"Barren Advanced Industry Facility";1
2475;"Barren High-Tech Production Plant";1
2476;"Berserker I";1
2477;"Berserker I Blueprint";1
2478;"Berserker II";1
2479;"Berserker II Blueprint";1
2480;"Temperate Advanced Industry Facility";1
2481;"Temperate Basic Industry Facility";1
2482;"Temperate High-Tech Production Plant";1
2483;"Storm Basic Industry Facility";1
2484;"Storm Advanced Industry Facility";1
2485;"Oceanic Advanced Industry Facility";1
2486;"Warrior I";1
2487;"Warrior I Blueprint";1
2488;"Warrior II";1
2489;"Warrior II Blueprint";1
2490;"Oceanic Basic Industry Facility";1
2491;"Ice Advanced Industry Facility";1
2492;"Gas Basic Industry Facility";1
2493;"Ice Basic Industry Facility";1
2494;"Gas Advanced Industry Facility";1
2495;"Interplanetary Consolidation";1
2496;"Minmatar Hub";0
2497;"Minmatar Industrial Station";0
2498;"Minmatar Military Station";0
2499;"Minmatar Mining Station";0
2500;"Minmatar Research Station";0
2501;"Minmatar Station";0
2502;"Minmatar Trade Post";0
2505;"Command Center Upgrades";1
2506;"Mjolnir Torpedo";1
2507;"Mjolnir Torpedo Blueprint";1
2508;"Nova Torpedo";1
2509;"Nova Torpedo Blueprint";1
2510;"Inferno Torpedo";1
2511;"Inferno Torpedo Blueprint";1
2512;"Mjolnir Rocket";1
2513;"Mjolnir Rocket Blueprint";1
2514;"Inferno Rocket";1
2515;"Inferno Rocket Blueprint";1
2516;"Nova Rocket";1
2517;"Nova Rocket Blueprint";1
2524;"Barren Command Center";1
2525;"Oceanic Command Center";1
2528;"QA SpaceAnchor";0
2529;"Explosive Shield Amplifier I";1
2530;"Explosive Shield Amplifier I Blueprint";1
2531;"Explosive Shield Amplifier II";1
2532;"Explosive Shield Amplifier II Blueprint";1
2533;"Ice Command Center";1
2534;"Gas Command Center";1
2535;"Oceanic Storage Facility";1
2536;"Gas Storage Facility";1
2537;"Thermal Shield Amplifier I";1
2538;"Thermal Shield Amplifier I Blueprint";1
2539;"Thermal Shield Amplifier II";1
2540;"Thermal Shield Amplifier II Blueprint";1
2541;"Barren Storage Facility";1
2542;"Oceanic Launchpad";1
2543;"Gas Launchpad";1
2544;"Barren Launchpad";1
2545;"Kinetic Shield Amplifier I";1
2546;"Kinetic Shield Amplifier I Blueprint";1
2547;"Kinetic Shield Amplifier II";1
2548;"Kinetic Shield Amplifier II Blueprint";1
2549;"Lava Command Center";1
2550;"Storm Command Center";1
2551;"Plasma Command Center";1
2552;"Ice Launchpad";1
2553;"EM Shield Amplifier II";1
2554;"EM Shield Amplifier II Blueprint";1
2555;"Lava Launchpad";1
2556;"Plasma Launchpad";1
2557;"Storm Launchpad";1
2558;"Lava Storage Facility";1
2559;"Ladar ECM II";1
2560;"Plasma Storage Facility";1
2561;"Storm Storage Facility";1
2562;"Temperate Storage Facility";1
2563;"Magnetometric ECM II";1
2567;"Multispectral ECM II";1
2571;"Gravimetric ECM II";1
2573;"The Solitaire";0
2574;"Improved Storm Command Center";0
2575;"Radar ECM II";1
2576;"Advanced Storm Command Center";0
2577;"Elite Storm Command Center";0
2578;"Limited Temperate Command Center";0
2579;"Gravimetric Backup Array I";0
2580;"Gravimetric Backup Array II";0
2581;"Standard Temperate Command Center";0
2582;"Improved Temperate Command Center";0
2583;"Ladar Backup Array I";0
2584;"Ladar Backup Array II";0
2585;"Advanced Temperate Command Center";0
2586;"Elite Temperate Command Center";0
2587;"Magnetometric Backup Array I";0
2588;"Magnetometric Backup Array II";0
2589;"Genolution Core Augmentation CA-2";1
2591;"Multi Sensor Backup Array I";0
2592;"Multi Sensor Backup Array II";0
2594;"ISHAEKA Monalaz Commander";0
2595;"Encoded Data Chip";1
2596;"Crates of Clothing";1
2597;"Crates of Command Reports";1
2598;"Crates of Coolant";1
2599;"Crates of Corporate Documents";1
2601;"Crates of Data Sheets";1
2602;"Crates of Drill Parts";1
2603;"Nanofiber Internal Structure I";1
2604;"Nanofiber Internal Structure I Blueprint";1
2605;"Nanofiber Internal Structure II";1
2606;"Nanofiber Internal Structure II Blueprint";1
2608;"Crates of Fertilizer";1
2610;"Crates of Frozen Food";1
2612;"Hollow Asteroid";0
2613;"Mjolnir Fury Light Missile";1
2614;"Mjolnir Fury Light Missile Blueprint";1
2615;"Crates of Garbage";1
2616;"Large Crates of Coolant";1
2617;"Crates of Guidance Systems";1
2618;"Crates of Harroule Dryweed";1
2619;"Crates of High-Tech Small Arms";1
2620;"Crates of Liparer Cheese";1
2621;"Inferno Fury Cruise Missile";1
2622;"Inferno Fury Cruise Missile Blueprint";1
2623;"Crates of Listening Post Recordings";1
2624;"Crates of Mechanical Parts";1
2626;"Crates of Missile Guidance Systems";1
2627;"Crates of Mono-Cell Batteries";1
2628;"Crates of Odd Data Crystals";1
2629;"Scourge Fury Heavy Missile";1
2630;"Scourge Fury Heavy Missile Blueprint";1
2631;"Crates of OP Insecticide";1
2632;"Crates of Oxygen";1
2633;"Crates of Planetary Vehicles";1
2635;"Crates of Protein Delicacies";1
2636;"Crates of Raggy Dolls";1
2637;"Inferno Precision Cruise Missile";1
2638;"Inferno Precision Cruise Missile Blueprint";1
2639;"Crates of Repair Parts";1
2640;"Crates of Replacement Parts";1
2641;"Crates of Reports";1
2642;"Crates of Robotics";1
2644;"Crates of Small Arms";1
2645;"Crates of Soil";1
2646;"Crates of Spiced Wine";1
2647;"Inferno Precision Light Missile";1
2648;"Inferno Precision Light Missile Blueprint";1
2652;"Crates of Synthetic Oil";1
2653;"Crates of Vaccine Injectors";1
2654;"Crates of Viral Agent";1
2655;"Nova Precision Heavy Missile";1
2656;"Nova Precision Heavy Missile Blueprint";1
2657;"Crates of Vitoc";1
2659;"Crates of Water";1
2660;"Crates of Zemnar";1
2662;"Group of Army Recruits";1
2663;"Group of Cattle";1
2665;"Group of Elite Slaves";1
2666;"Group of Exotic Dancers";1
2668;"Group of Genetically Enhanced Livestock";1
2669;"Group of Kameiras";1
2670;"Group of Marines";1
2671;"Group of Militants";1
2672;"Group of Miners";1
2673;"Large Crates of Data Sheets";1
2674;"Group of Refugees";1
2675;"Group of Science Graduates";1
2676;"Group of Security Personnel";1
2677;"Group of Slaves";1
2678;"Group of Tourists";1
2679;"Scourge Rage Heavy Assault Missile";1
2680;"Scourge Rage Heavy Assault Missile Blueprint";1
2681;"Group of VIPs";1
2682;"Large Crates of Galeptos Medicine";1
2683;"Large Crates of Guidance Systems";1
2684;"Large Crates of Harroule Dryweed";1
2685;"Large Crates of Holoreels";1
2686;"Large Crates of Liparer Cheese";1
2687;"Large Crates of Mechanical Parts";1
2688;"Large Crates of Mono-Cell Batteries";1
2689;"Large Crates of Oxygen";1
2690;"Large Crates of Planetary Vehicles";1
2691;"Large Crates of Polytextiles";1
2692;"Large Crates of Protein Delicacies";1
2693;"Large Crates of Reports";1
2694;"Large Crates of Small Arms";1
2695;"Large Crates of Soil";1
2696;"Large Crates of Spirits";1
2697;"Large Crates of Synthetic Oil";1
2698;"Large Crates of Vitoc";1
2699;"Large Group of Civilians";1
2700;"Large Group of Exotic Dancers";1
2701;"Large Group of Genetically Enhanced Livestock";1
2702;"Large Group of Homeless";1
2703;"Large Group of Kameiras";1
2704;"Large Group of Marines";1
2705;"Large Group of Militants";1
2706;"Large Group of Science Graduates";1
2707;"Large Group of Slaves";1
2708;"Large Group of Tourists";1
2709;"Large Group of VIPs";1
2710;"Large Crates of Construction Blocks";1
2711;"Large Crates of Crystal Eggs";1
2712;"Large Crates of Drill Parts";1
2713;"Large Crates of Electronic Parts";1
2714;"Large Crates of Fertilizer";1
2715;"Large Crates of Frozen Food";1
2716;"Large Crates of Frozen Plant Seeds";1
2717;"Large Crates of Garbage";1
2718;"Large Crates of Long-limb Roes";1
2719;"Large Crates of Raggy Dolls";1
2720;"Large Crates of Rocket Fuel";1
2721;"Large Crates of Tobacco";1
2722;"Large Crates of Transmitters";1
2723;"Large Crates of Viral Agent";1
2724;"Large Crates of Water";1
2725;"Large Group of Cattle";1
2726;"Large Group of Janitors";1
2727;"Large Group of Miners";1
2728;"Large Group of Refugees";1
